,date,text
1563,2024-04-26,"Bank of Maharashtra reports #Q4 earnings

➡️Net profit up 45% at ₹1,217.7 cr vs ₹840 cr (YoY)
➡️NII up 18.2% at ₹2,584 cr vs ₹2,187 cr (YoY)
➡️Gross NPA at ₹3,833.1 cr vs ₹3,858 cr (QoQ)
➡️Net NPA at ₹409 cr vs ₹405 cr (QoQ)
➡️Gross NPA at 1.88% vs 2.04% (QoQ)"
1564,2024-04-26,"Supreme Ind reports #Q4 earnings

➡️Net profit down 1.3% at ₹354.8 cr vs ₹359.4 cr (YoY)
➡️Revenue up 15.8% at ₹3,007.9 cr vs ₹2,598.3 cr (YoY)
➡️EBITDA up 2.2% at ₹490.8 cr vs ₹480.4 cr (YoY)
➡️Margin at 16.3% vs 18.5% (YoY)"
1565,2024-04-26,"Bajaj Finserv reports #Q4 earnings

- Net profit up 20% at ₹2,118 cr vs  ₹1,769 cr (YoY)

- NII up 25% at  ₹9,495 cr vs  ₹7,589 cr (YoY)"
1566,2024-04-26,"Motilal Oswal reports #Q4 earnings👇

➡️Net profit at ₹724.6 cr vs ₹167 cr (YoY)
➡️Revenue at ₹2,141.3 cr vs ₹1,027.4 cr (YoY)
➡️EBITDA at ₹1,231.5 cr vs ₹443.7 cr  (YoY)
➡️Margin at 57.5% vs 43.2% (YoY)
➡️Fair Value gain at ₹423.7 cr vs loss of 39.9 cr (YoY)
➡️Board approves 3 for 1 bonus share issue"
1567,2024-04-26,"Force Motors reports #Q4 earnings👇

➡️Net profit down 4.3% at ₹140.3 cr vs ₹146.6 cr (YoY)
➡️Revenue up 35% at ₹2,011.2 cr vs ₹1,490.3 cr (YoY)
➡️EBITDA at ₹278.7 cr vs ₹120.8 cr (YoY)
➡️Margin at 13.9% vs 8.1% (YoY)"
1568,2024-04-26,"Voda Idea reverses morning losses, ends 1% higher after ₹2,063 cr block deals

GMR Airports, Coromandel, CONCOR, Dixon, Havells top Midcap gainers

Market breadth favours advances, advance-decline ratio at 1:1"
1569,2024-04-26,"Tech Mahindra sees major buying on in-line Q4 & co’s guidance

Divi’s announcement of setting up new mfg plant boosts the stock, up 5%

Shriram Finance closes with minor gains amid volatility, Q4 earnings mixed"
1570,2024-04-28,"SBI Life reports #Q4 earnings👇

➡️Net Profit up 4.4% at ₹811 cr vs ₹777 cr (YoY)
➡️Annualised premium equivalent up 17.1% at ₹5,330 cr vs ₹4,550 cr (YoY)
➡️Value of new business up 4.9% at ₹1,510 cr vs ₹1,440 cr (YoY)
➡️VNB margin at 28.3% vs 31.7% (YoY)"
1571,2024-04-28,"Utkarsh SFB reports #Q4 earnings👇

➡️Net Profit up 19.4% at ₹159.7 cr vs ₹133.8 cr (YoY)
➡️NII up 31.8% at ₹539.9 cr vs ₹409.6 cr (YoY)
➡️Net NPA at 0.03% vs 0.19% (QoQ)
➡️Gross NPA at 2.51% vs 3.04% (QoQ)"
1572,2024-04-28,"SBI Cards reports #Q4 earnings

- Net profit up 11.5% at ₹662.4 cr vs ₹596.5 cr (YoY)

- Revenue up 15.6% at ₹4,347.7 cr vs ₹3,762.2 cr (YoY)"
1573,2024-04-28,"Aditya Birla Sun Life AMC reports #Q4 earnings👇

➡️Net profit up 53.7% at ₹208.4 cr vs ₹135.6 cr (YoY)
➡️Revenue up 23.1% at ₹365.6 cr vs ₹297 cr (YoY)
➡️EBITDA up 29.7% at ₹204.9 cr vs ₹158 cr (YoY)
➡️Margin at 56% vs 53.2% (YoY)"
1574,2024-04-28,"Usha Martin reports #Q4 earnings👇

➡️Net Profit up 0.9% at ₹106.3 cr vs ₹105.3 cr (YoY)
➡️Revenue down 3.1% at ₹829 cr vs ₹855.2 cr (YoY)
➡️EBITDA down 1.6% at ₹151.4 cr vs ₹153.8 cr (YoY)
➡️Margin at 18.2% vs 17.9% (YoY)"
1575,2024-04-28,Patanjali Foods gets proposal to buy non-food ops from Patanjali Ayurved
1576,2024-04-28,Force Motors declares dividend of ₹20 per share as Q4 revenue rises 35%
1577,2024-04-28,"CNBC-TV18 Newsbreak confirmed, ATC Telecom Infra sells 144 crore shares of Voda Idea at ₹12.78/share

- ATC Telecom Infra sells Voda Idea 144 crore shares for ₹1,840 crore"
1578,2024-04-28,"Mastek Q4

▶️Net profit up 22% at Rs 92 Cr vs Rs 75.3 Cr (QoQ)
▶️Revenue down 0.5% at Rs 780 Cr vs Rs 784 Cr (QoQ)
▶️EBITDA down 5.9% At  Rs 125.5 Cr vs Rs 133.3 Cr (QoQ)
▶️Margin at 16% vs 17% (QoQ)"
1579,2024-04-28,"An oil tanker in the #RedSea en route from #Russia to #India was hit by missiles launched by #Yemen's #Houthis, the Iran-aligned militant group said on Saturday

The Andromeda Star oil tanker's master reported damages to the ship"
1580,2024-04-28,"#YesBank Q4

--Gross NPA At Rs 3,982.6 Cr Vs Rs 4,457.4 Cr (QoQ)
--Net NPA At Rs 1,329.7 Cr Vs Rs 1,934.4 Cr (QoQ)
--Gross NPA At 1.7% Vs 2.0% (QoQ)
--Net NPA At 0.60% Vs 0.90% (QoQ)"
1581,2024-04-28,"Craftsman Auto Q4

--Net Profit Down 20% At Rs 62.3 Cr Vs Rs 77.6 Cr (YoY)

--Revenue Up 12.7% At Rs 1,105.3 Cr Vs Rs 980.4 Cr (YoY)

--EBITDA Up 10% At Rs 207.6 Cr Vs Rs 188.7 Cr (YoY)

--Margin At 19% Vs 19.2% (YoY)"
1582,2024-04-28,"YesBank Q4

▶️Net Profit At Rs 454 Cr Vs Rs 202.4 Cr (YoY)

▶️NII Up 2.3% At Rs 2,153.1 Cr Vs Rs 2,105.2 Cr (YoY)"
1583,2024-04-28,"Sanghi Ind Q4

--Net Loss At Rs 19 Cr Vs Loss Of Rs 105 Cr (YoY)

--Revenue Up 26% At Rs 285 Cr Vs Rs 226 Cr (YoY)

--EBITDA At Rs 58.6 Cr Vs EBITDA Loss Of Rs 13 Cr (YoY)

--Margin At 21%"
1584,2024-04-28,"SBFC Fin Q4 Standalone

--Net Profit Up 72% At Rs 73.4 Cr Vs Rs 42.7 Cr (YoY)
--Revenue Up 34.4% At Rs 278.8 Cr Vs Rs 207.5 Cr (YoY)"
1585,2024-04-28,"MDH says reports on contaminated masalas are baseless, says its spices are safe"
1586,2024-04-28,"Ircon International gets order worth Rs 1,198.09 cr from the East Coast Railway"
1587,2024-04-29,KPIT Tech announces interim dividend of ₹4.60/share
1588,2024-04-29,"Techno Electric bags orders worth ₹4,063 cr"
1589,2024-04-29,"KPIT Tech reports #Q4 earnings

➡️Net Profit up 6% at ₹164.3 cr vs ₹155.3 cr (QoQ)

➡️Revenue up 5% at ₹1,321 cr vs ₹1,260 cr (QoQ)

➡️EBITDA up 5.7% at ₹277 cr vs ₹262 cr (QoQ)

➡️Margin at 21%vs 20.8% (QoQ)"
1590,2024-04-29,Market Cap of #ICICIBank crosses ₹8 lk cr for the first time
1591,2024-04-29,"KPIT Tech reports #Q4 earnings

➡️Net Profit up 6% at ₹164.3 cr vs ₹155.3 cr (QoQ)

➡️Revenue up 5% at ₹1,321 cr vs ₹1,260 cr (QoQ)

➡️EBITDA up 5.7% at ₹277 cr vs ₹262 cr (QoQ)

➡️Margin at 21%vs 20.8% (QoQ)"
1592,2024-04-29,"Tips Ind Q4

--Net Profit Up 41% At ₹25.8 Cr Vs ₹18.3Cr (YoY)

--Revenue Up 21.2% At ₹63 Cr Vs ₹52 Cr (YoY)

--EBITDA Up 13.8% At ₹30 Cr Vs ₹26.3 Cr (YoY)

--Margin At 47.6% Vs 50.7% (YoY)"
1593,2024-04-29,"Satin Creditcare reports #Q4 earnings👇

➡️Net Profit up 30% at ₹128.2 cr vs ₹98.6 cr (YoY)
➡️Revenue up 50% at ₹642.1 cr vs ₹429.2 cr (YoY)"
1594,2024-04-29,"FedBank Fin reports #Q4 earnings👇

➡️Net Profit up 73% at ₹67.6 cr vs ₹39 cr (YoY)
➡️Revenue up 21% at ₹407.6 cr vs ₹338 cr (YoY)"
1595,2024-04-29,ChaletHotels promoter releases pledge on 1.1 cr shares (5.35% equity) on February 26
1596,2024-04-29,"Trent reports #Q4 earnings👇

➡️Net profit at ₹654.3 cr vs  ₹105 cr (YoY)
➡️Revenue up 53.4% At  ₹3,187 Cr Vs ₹2,077 Cr (YoY)
➡️One time gain at ₹543.3 Cr
➡️EBITDA at ₹477 cr vs ₹211 cr (YoY)
➡️Margin at 15% vs 10.2% (YoY)"
1597,2024-04-30,"Promoter group likely to sell entire 5.45% stake worth ₹536.5 cr via block deal, at an offer price of ₹87.50-91.65/sh: Sources on #SBFC Finance"
1598,2024-04-30,"Uttarakhand revokes licenses of 15 #Patanjali, #DivyaPharmacy products"
1599,2024-04-30,"UCO Bank reports #Q4 earnings

➡️Net profit down 9.5% at ₹525.8 cr vs ₹581.2 cr (YoY)
➡️NII up 10.9% at ₹2,187.4 cr vs ₹1,972.1 cr (YoY)
➡️Gross NPA at 3.46% vs 3.85% (QoQ)
➡️Net NPA at 0.89% vs 0.98% (QoQ)
➡️Gross NPA at ₹6,463.3 cr vs ₹6,904.8 cr (QoQ)
➡️Net NPA at ₹1,621.6 cr vs ₹1,699.9 cr (QoQ)"
1600,2024-05-01,"Top six conglomerates now account for a quarter of the country's market capitalisation


#TataGroup #Tata #Reliance #Adani #HDFC #ICICIBank #Bajaj"
1601,2024-05-01,"Adani Total Gas reports #Q4 earnings👇

➡️Net profit up 71.6% at ₹168 cr vs ₹97.9 cr (YoY)
➡️Revenue up 4.7% at ₹1,167 cr vs ₹1,114.8 cr (YoY)
➡️EBITDA up 47.6% at ₹299.1 cr vs ₹195.2 cr (YoY)
➡️Margin at 24.7% vs ₹17.5% (YoY)"
1602,2024-05-01,"Vedant Fashions reports #Q4 earnings👇

➡️Net profit up 6.3% at ₹115.8 cr vs ₹108.9 cr (YoY)
➡️Revenue up 6.3% at ₹363.2 cr vs ₹341.6 cr (YoY)
➡️EBITDA up 4.4% at ₹175.1 cr vs ₹167.8 cr (YoY)
➡️Margin at 48.2% vs 49.1% (YoY)
➡️Board recommends of a dividend of ₹8.50/sh"
1603,2024-05-01,"Gravita India reports #Q4 earnings👇

➡️Net profit up 8.4% at ₹69.4 cr vs ₹64 cr (YoY)
➡️Revenue up 15.3% at ₹863.4 cr vs ₹748.9 cr
➡️EBITDA up 13.9% at ₹72.2 cr vs ₹63.4 cr (YoY)
➡️Margin at 8.4% vs 8.5% (YoY)"
1604,2024-05-01,"Castrol India reports #Q1 earnings

➡️Net Profit up 6.8% at ₹216.2 cr vs ₹202.5 cr (YoY)
➡️Revenue up 2.4% at ₹1,325.2 cr vs ₹1,293.9 cr (YoY)
➡️EBITDA up 1.1% at ₹293.7 cr vs ₹290.6 cr (YoY)
➡️Margin at 22.2% vs 22.5% (YoY)"
1605,2024-05-01,"IndiaMART reports #Q4 earnings👇

➡️Net profit up 78.5% at ₹99.6 cr vs ₹55.8 cr (YoY)
➡️Revenue up 17.1% at ₹314.7 cr vs ₹268.8 cr (YoY)
➡️EBITDA up 33.7% at ₹88.4 cr vs 66.1 cr (YoY)
➡️Margin at 28.1% vs 24.6% (YoY)
➡️Recommends a final dividend of ₹20/sh"
1606,2024-05-01,"Cholamandalam Invst reports #Q4 earnings👇

➡️Net Profit up 24% at ₹1,058 cr vs ₹853 cr (YoY)
➡️NII up 33% at ₹2,355 cr vs ₹1,765 cr (YoY)
➡️Gross NPA at 2.48% vs 2.82% (QoQ)
➡️Net NPA at 1.34% vs 1.57% (QoQ)"
1607,2024-05-01,"REC reports #Q4 earnings

➡️Net Profit up 34% At ₹4,016.3 Cr Vs ₹3,00.9 Cr (YoY)

➡️ NII up 25% At ₹4,273 Vs ₹3,407 Cr (YoY)

➡️REC profit aided by impairment amount of ₹712 Cr

➡️Credit w.r.t impairment at ₹712 cr vs expense of ₹56 cr QoQ

➡️Gross NPA at 2.71% vs 2.78% (QoQ)

➡️Net NPA at 0.86% vs 0.82% (QoQ)"
1608,2024-05-01,"| Bharat Wire Ropes report #Q4 earnings👇

➡️Net profit up 35.6% at ₹21.7 cr vs ₹16 cr (YoY)
➡️Revenue up 9.4% at ₹147.1 cr vs ₹162.3 cr (YoY)
➡️EBITDA down 18.3% at ₹37.3 cr vs ₹45.6 cr (YoY)
➡️Margin at 25.4% vs 28.1% (YoY)"
1609,2024-05-01,"#JustIn | #BHEL enters into a strategic partnership agreement with HIMA, Dubai for railway signalling business"
1610,2024-05-01,Care Ratings assigns AAA rating with stable outlook for #AdaniPorts’ long-term facilities & A1+ rating for short-term facilities
1611,2024-05-01,"Central Bank of India reports #Q4 earnings

➡️Net profit up 41.4% at ₹807.3 cr vs ₹571 cr (YoY)

➡️NII up 0.80% at ₹3,541 cr vs ₹3,513 cr (YoY)

➡️Gross NPA flat at 4.50% (QoQ)

➡️Net NPA at 1.23% vs 1.27% (QoQ)"
1612,2024-05-01,"Symphony reports #Q4 earnings

➡️Net profit at ₹48 cr vs ₹16 cr (YoY)

➡️ Revenue up 7.8% At ₹332 Cr Vs ₹308 Cr (YoY)

➡️EBITDA at ₹57 cr vs ₹23 cr (YoY)

➡️Margin at 17.2% vs 7.5% (YoY)"
1613,2024-05-01,"Navkar Corp reports #Q4 earnings👇

➡️Net profit at ₹7.2 cr vs ₹3.3 cr (YoY)
➡️Revenue up 14% at ₹118 cr vs ₹103.5 (YoY)
➡️EBITDA up 11.4% at ₹19.5 cr vs ₹17.5 cr (YoY)
➡️Margin at 16.5% vs 17% (YoY)"
1614,2024-05-01,"Exide reports #Q4 earnings👇

➡️Net Profit up 36.5% at ₹284 cr vs ₹208 cr (YoY) 
➡️Revenue up 13.2% at₹4,009.4 cr vs ₹3,543 cr (YoY)
➡️EBITDA up 41% at ₹516.4 cr vs ₹366.6 cr (YoY)
➡️Margin at 12.8% vs 10.3% (YoY)"
1615,2024-05-01,"Newgen Software reports #Q4 earnings👇

➡️Net profit up 54.2% at ₹105.3 cr vs ₹68.3 cr (QoQ)
➡️Revenue up 16% at ₹375.3 cr vs ₹323.6 cr (QoQ)
➡️EBITDA up 59.2% at ₹122.6 cr vs ₹77 cr (QoQ)
➡️Margin at 33% vs 24% (QoQ)"
1616,2024-05-01,Single Stock Derivatives Expiry To Be On Second Thursday From July 1: BSE
1617,2024-05-01,"Atul Auto

⚡️Total Sales At 1,692 Units Vs 715 Units (YoY)"
1618,2024-05-01,"Eicher Motors

⚡️Total VECV Sales Down 18.1% At 5,377 Units Vs 6,567 Units (YoY)"
1619,2024-05-01,"Orient Cement reports Q4 earnings

- Net profit up 1.2% at ₹68.2 cr vs ₹67.4 cr (YoY)

- Revenue up 1.4% at ₹888 cr vs ₹876 cr (YoY)

- EBITDA up 6.2% at ₹148.1 cr vs ₹139.4 cr (YoY)

- Margin at 16.7% vs 15.9% (YoY)"
1620,2024-05-01,"Maruti Suzuki 

➡️Total Sales Up 4.7% At 1.68 LK  Units Vs 1.60 Lk Units (YoY)

➡️Total Domestic  Sales Up 1.7% At 1.46 Lk Units Vs 1.43 Lk Units (YoY)

➡️Total Domestic PV Sales Up 0.5% At 1.38 Lk Units Vs 1.37 Lk Units (YoY)

➡️Total Exports Up 30.6% At 22,160 Units Vs 16,971 Units (YoY)"
1621,2024-05-01,"April #AutoSales | TVS Motor
➡️Total Sales Up 25% At 3.83 Lk Units Vs 3.06 Lk Units (YoY)

➡️Total 2-Wheelers Sales Up 27% At 3.74 Lk Units Vs 2.94 Lk Units (YoY)

➡️Domestic 2-wheeler Sales Up 29% At 3.01 Lk Units Vs 2.33 Lk Units (YoY)

➡️EV Sales At 17,403 Units Vs 6,227 Units (YoY)

➡️Exports Up 12% At 80,508 Units Vs 71,663 Units (YoY)

➡️Total 3-wheeler Sales Down 21.1% At 9,023 Units Vs 11,438 Units (YoY)"
1622,2024-05-01,Jindal Stainless to buy 100% stake of Sulawesi Nickel Processing Industries Holdings Pte. Ltd. (SNPIHPL) for ₹715 crore. SNPIHPL will form a joint venture by acquiring a 49% equity stake in Indonesia based operating company
1623,2024-05-01,"Eicher Motors Royal Enfield (RE)

 - Total RE Sales Up 12% At 81,870 Units Vs 73,136 Units (YoY)

 - International Business RE Sales Up 61% At 6,832 Units Vs 4,255 Units (YoY)"
1624,2024-05-02,"#AshokLeyland

--Total sales up 10% at 14,271 units vs 12,974 units (YoY)

--Total M&HCV sales up 15% at 9,123 units vs 7,933 units (YoY)"
1625,2024-05-02,"AdaniPorts April Update 

--Total Cargo Volumes Up 12% YoY At 36.2 mt

--Total Rail Volumes Rise 5% YoY To 49,430 TEUs"
1626,2024-05-02,"Use this link to open free demat account on upstox and get free entry to our premium group
👇
https://link.upstox.com/6aWy


Use this link and get free entry in our premium WhatsApp group"
1627,2024-05-03,"#ShriramProperties acquires 4-acre land parcel near electronic city, Bengaluru. Saleable area is 4 lakh sqft with revenue potential of ₹250 Cr"
1628,2024-05-03,"Rane Brake reports #Q4 earnings

➡️Net profit up 28% at ₹15.4 cr vs ₹12 cr (YoY)
➡️Revenue up  12.8% at ₹ 186.2 cr vs ₹165 cr (YoY)
➡️EBITDA up  39% at ₹28.1 cr vs ₹20.20 cr (YoY)
➡️Margin at 15.1% vs 12.2% (YoY)"
1629,2024-05-03,"MRF reports #Q4 earnings

➡️Net profit down 7.6% at ₹379.6 cr vs ₹410.7 cr (YoY)
➡️Revenue up 8.6 % at ₹ 6,215.1 cr vs ₹ 5,725.4 cr (YoY)
➡️EBITDA up 5% at ₹885.7 cr vs ₹843.1 cr (YoY)
➡️Margin at 14.3% vs 14.7 % (YoY)"
1630,2024-05-03,"Godrej Properties reports #Q4 earnings

➡️Net Profit up 14.3% at ₹471 cr vs ₹412 cr (YoY)
➡️Revenue down 13.4 % at ₹ 1,426.1 cr vs ₹ 1,646.3 cr (YoY)
➡️EBITDA down 64.6 % at ₹ 122.6 cr vs ₹ 346 cr (YoY)
➡️Margin at 8.6 % vs 21 % (YoY)"
1631,2024-05-03,"#Raymond reports #Q4Results 

➡️Net profit up 18% at ₹229 cr vs ₹194 cr (YoY)
➡️Revenue up 21% at ₹2,609 cr vs ₹2,150 (YoY)
➡️EBITDA up 30% at ₹437 cr vs ₹337 cr (YoY)
➡️Margin at 16.7% vs 15.7% (YoY)"
1632,2024-05-03,"Firstsource reports #Q4 earnings

- Net profit up 3.7% at ₹133.5 cr vs ₹128.7 cr (QoQ)

- Revenue up 4.6% at ₹1,670.4 cr vs ₹1,596.6 cr (QoQ)

- EBIT up 7.1% at ₹183 cr vs ₹171 cr (QoQ)

- Margin at 11 % vs 10.7 % (QoQ)"
1633,2024-05-03,"Go Fashion reports #Q4 earnings

➡️Net profit down 13.3% at ₹13 cr vs ₹15 cr (YoY)

➡️Revenue up 16.7% at ₹182 cr vs ₹156 cr (YoY)

➡️EBITDA up 13% at ₹54.2 cr vs ₹48 cr (YoY)

➡️Margin at 30% vs 31% (YoY)"
1634,2024-05-03,"AdaniGreen reports #Q4Results 

➡️Net profit down 70% at ₹150 cr vs ₹508 cr (YoY)
➡️Revenue down 2 % at ₹ 2,527 cr vs ₹ 2,587 cr (YoY)
➡️EBITDA down 18% at ₹ 1,851 cr vs ₹ 2,264 cr (YoY)
➡️Margin at 73.2% vs 87.5% (YoY)"
1635,2024-05-03,"JSWInfra reports #Q4Results 

➡️Net profit up 10 % at ₹330 cr vs ₹300 cr (YoY)
➡️Revenue up 20% at ₹1,096.4 cr vs ₹915.3 cr (YoY)
➡️EBITDA up 23 % at ₹581 cr vs ₹472.5 cr (YoY)
➡️Margin at 53% vs 52% (YoY)"
1636,2024-05-03,"Trident commissioned the additional capacity of 5.5 MWp rooftop solar power project at Budhni, Madhya Pradesh

➡️The total installed capacity of solar power plant at Budhni facility has reached 35.0 MWp"
1637,2024-05-03,"Aptus Value Housing reports #Q4 earnings

➡️Net profit up 21 % at ₹164 cr vs ₹135 cr (YoY)

➡️NII up 18% at ₹251 cr vs ₹213 cr (YoY)"
1638,2024-05-03,"Market ends near day’s low after recording biggest intra-day fall in 2 months

Market sees a major profit booking at record levels, Sensex & Nifty 2% off highs

All Nifty Bank components end in the red with HDFC Bank being biggest drag

Most sectoral indices slip while volatility index surges, India VIX up 9%"
